OrderID,ItemType,SalesChannel,OrderPriority,City,State,Type,UnitsSold,UnitCost,UnitSellPrice,TotalRevenue,TotalCost,TotalProfit
792983996,Fruits,Online,L,Sedam,Karnataka,Town Municipal Council,441,6.92,9.33,4114.53,3051.72,1062.81
722088277,Fruits,Online,C,Shikaripur,Karnataka,Town Municipal Council,822,6.92,9.33,7669.26,5688.24,1981.02
386600577,Cosmetics,Online,H,Sumerpur,Rajasthan,Municipality,2557,263.33,437.2,1117920.4,673334.81,444585.59
275632226,Beverages,Offline,L,Sattur,Tamil Nadu,Municipality,4556,31.79,47.45,216182.2,144835.24,71346.96
948607051,Vegetables,Offline,H,Sugauli,Bihar,Notified area,2761,90.93,154.06,425359.66,251057.73,174301.93
785261380,Cereal,Online,H,Lumding,Assam,Municipal board,5147,117.11,205.7,1058737.9,602765.17,455972.73
935644042,Cereal,Online,C,Vandavasi,Tamil Nadu,Municipality,6719,117.11,205.7,1382098.3,786862.09,595236.21
370116364,Snacks,Offline,M,Titlagarh,Odisha,Notified area committee / Notified Area Council ,4512,97.44,152.58,688440.96,439649.28,248791.68
829352176,Beverages,Online,C,Uchgaon,Maharashtra,Census town,2594,31.79,47.45,123085.3,82463.26,40622.04
974337804,Household,Online,M,Mokokchung,Nagaland,Town Committee / Town Area Committee,7063,502.54,668.27,4719991.01,3549440.02,1170550.99
436372077,Household,Online,H,Paschim Punropara,West Bengal,Census town,1050,502.54,668.27,701683.5,527667,174016.5
267066323,Cereal,Offline,M,Sagwara,Rajasthan,Municipality,9715,117.11,205.7,1998375.5,1137723.65,860651.85
688344371,Fruits,Online,M,Ramganj Mandi,Rajasthan,Municipality,5251,6.92,9.33,48991.83,36336.92,12654.91
642442548,Cosmetics,Offline,M,Tarakeswar,West Bengal,Municipality,1881,263.33,437.2,822373.2,495323.73,327049.47
941909682,Cereal,Online,C,Mahalingapura,Karnataka,Town Municipal Council,861,117.11,205.7,177107.7,100831.71,76275.99
219607102,Beverages,Offline,C,Dharmanagar,Tripura,Municipal Council,5477,31.79,47.45,259883.65,174113.83,85769.82
778708636,Personal Care,Offline,H,Mahemdabad,Gujarat,Municipality,6045,56.67,81.73,494057.85,342570.15,151487.7
942700612,Beverages,Online,M,Manendragarh,Chhattisgarh,Municipality,4915,31.79,47.45,233216.75,156247.85,76968.9
905381858,Household,Offline,H,Uran,Maharashtra,Municipal Council,1466,502.54,668.27,979683.82,736723.64,242960.18
480863702,Meat,Online,C,Tharamangalam,Tamil Nadu,Town Panchayat,7110,364.69,421.89,2999637.9,2592945.9,406692
453569972,Cosmetics,Online,L,Tirukkoyilur,Tamil Nadu,Town Panchayat,289,263.33,437.2,126350.8,76102.37,50248.43
328236997,Baby Food,Offline,H,Pen,Maharashtra,Municipal Council,1476,159.42,255.28,376793.28,235303.92,141489.36
579913604,Personal Care,Offline,C,Makhdumpur,Bihar,Notified area,8177,56.67,81.73,668306.21,463390.59,204915.62
403961122,Cosmetics,Online,H,Maner,Bihar,Notified area,9928,263.33,437.2,4340521.6,2614340.24,1726181.36
866053378,Cosmetics,Offline,L,Oddanchatram,Tamil Nadu,Town Panchayat,3295,263.33,437.2,1440574,867672.35,572901.65
852176702,Household,Offline,C,Palladam,Tamil Nadu,Town Panchayat,6878,502.54,668.27,4596361.06,3456470.12,1139890.94
218629920,Baby Food,Online,M,Mundi,Madhya Pradesh,Nagar Panchayat,6307,159.42,255.28,1610050.96,1005461.94,604589.02
242024362,Baby Food,Offline,C,Nabarangapur,Odisha,Municipality,9242,159.42,255.28,2359297.76,1473359.64,885938.12
469283854,Snacks,Offline,M,Mudalagi,Karnataka,Town Municipal Council,376,97.44,152.58,57370.08,36637.44,20732.64
967644727,Fruits,Online,C,Samalkha,Haryana,Municipal Committee,6433,6.92,9.33,60019.89,44516.36,15503.53
974655807,Cosmetics,Offline,L,Nepanagar,Madhya Pradesh,Municipality,1167,263.33,437.2,510212.4,307306.11,202906.29
248178422,Vegetables,Online,M,Karjat,Maharashtra,Municipal Council,365,90.93,154.06,56231.9,33189.45,23042.45
416386401,Vegetables,Offline,L,Ranavav,Gujarat,Urban Agglomeration,6844,90.93,154.06,1054386.64,622324.92,432061.72
927766072,Snacks,Offline,L,Pedana,Andhra Pradesh,Nagar Panchayat,5453,97.44,152.58,832018.74,531340.32,300678.42
401116263,Vegetables,Online,M,Pinjore,Haryana,Urban Agglomeration,8071,90.93,154.06,1243418.26,733896.03,509522.23
675548303,Fruits,Offline,H,Lakheri,Rajasthan,Municipality,8610,6.92,9.33,80331.3,59581.2,20750.1
960486018,Baby Food,Online,L,Pasan,Madhya Pradesh,Municipality,8012,159.42,255.28,2045303.36,1277273.04,768030.32
985665738,Clothes,Offline,L,Puttur,Andhra Pradesh,Census town,9250,35.84,109.28,1010840,331520,679320
551136291,Clothes,Offline,C,Vadakkuvalliyur,Tamil Nadu,Town Panchayat,2331,35.84,109.28,254731.68,83543.04,171188.64
877259004,Cereal,Online,L,Tirukalukundram,Tamil Nadu,Town Panchayat,9289,117.11,205.7,1910747.3,1087834.79,822912.51
554707705,Beverages,Offline,M,Mahidpur,Madhya Pradesh,Urban Agglomeration,9192,31.79,47.45,436160.4,292213.68,143946.72
494468724,Cereal,Offline,L,Mussoorie,Uttarakhand,Urban Agglomeration,3139,117.11,205.7,645692.3,367608.29,278084.01
777840888,Personal Care,Online,H,Muvattupuzha,Kerala,Municipality,9259,56.67,81.73,756738.07,524707.53,232030.54
206435525,Baby Food,Offline,C,Rasra,Uttar Pradesh,Municipal board,7714,159.42,255.28,1969229.92,1229765.88,739464.04
352176463,Office Supplies,Online,C,Udaipurwati,Rajasthan,Municipality,5696,524.96,651.21,3709292.16,2990172.16,719120
607300031,Cosmetics,Offline,C,Manwath,Maharashtra,Municipal Council,2429,263.33,437.2,1061958.8,639628.57,422330.23
434355056,Baby Food,Online,H,Adoor,Kerala,Municipality,4168,159.42,255.28,1064007.04,664462.56,399544.48
716202867,Fruits,Offline,M,Uthamapalayam,Tamil Nadu,Town Panchayat,9199,6.92,9.33,85826.67,63657.08,22169.59
606017291,Personal Care,Online,H,Partur,Maharashtra,Municipal Council,2838,56.67,81.73,231949.74,160829.46,71120.28
677284657,Cereal,Offline,H,Nahan,Himachal Pradesh,Municipal Council,2436,117.11,205.7,501085.2,285279.96,215805.24
673803794,Fruits,Online,C,Ladwa,Haryana,Municipal Committee,2371,6.92,9.33,22121.43,16407.32,5714.11
859686028,Cereal,Offline,C,Mankachar,Assam,Census town,9055,117.11,205.7,1862613.5,1060431.05,802182.45
669355189,Clothes,Online,H,Nongstoin,Meghalaya,Town Committee / Town Area Committee,5930,35.84,109.28,648030.4,212531.2,435499.2
957547605,Fruits,Offline,L,Losal,Rajasthan,Municipality,8470,6.92,9.33,79025.1,58612.4,20412.7
849312102,Personal Care,Online,M,Sri Madhopur,Rajasthan,Municipality,9180,56.67,81.73,750281.4,520230.6,230050.8
890010011,Personal Care,Offline,H,Ramngarh,Rajasthan,Municipality,2595,56.67,81.73,212089.35,147058.65,65030.7
795315158,Cereal,Online,H,Mavelikkara,Kerala,Municipality,284,117.11,205.7,58418.8,33259.24,25159.56
801213872,Clothes,Offline,M,Rawatsar,Rajasthan,Municipality,5844,35.84,109.28,638632.32,209448.96,429183.36
314004981,Fruits,Offline,C,Rajakhera,Rajasthan,Municipality,9907,6.92,9.33,92432.31,68556.44,23875.87
160299813,Cereal,Online,C,Lar,Uttar Pradesh,Nagar Panchayat,5132,117.11,205.7,1055652.4,601008.52,454643.88
337022197,Beverages,Offline,C,Lal Gopalganj Nindaura,Uttar Pradesh,Nagar Panchayat,1212,31.79,47.45,57509.4,38529.48,18979.92
461408460,Snacks,Offline,M,Muddebihal,Karnataka,Town Municipal Council,9872,97.44,152.58,1506269.76,961927.68,544342.08
221007430,Office Supplies,Offline,M,Sirsaganj,Uttar Pradesh,Urban Agglomeration,9865,524.96,651.21,6424186.65,5178730.4,1245456.25
723680436,Snacks,Offline,L,Shahpura,Rajasthan,Municipality,1978,97.44,152.58,301803.24,192736.32,109066.92
447601306,Fruits,Offline,L,Surandai,Tamil Nadu,Town Panchayat,4028,6.92,9.33,37581.24,27873.76,9707.48
191256368,Clothes,Offline,L,Sangole,Maharashtra,Municipal Council,5864,35.84,109.28,640817.92,210165.76,430652.16
823444449,Vegetables,Offline,L,Pavagada,Karnataka,Town Panchayat,4366,90.93,154.06,672625.96,397000.38,275625.58
133276879,Beverages,Online,C,Tharad,Gujarat,Municipality,8445,31.79,47.45,400715.25,268466.55,132248.7
480177485,Meat,Online,H,Mansa,Gujarat,Municipality,4043,364.69,421.89,1705701.27,1474441.67,231259.6
243882596,Household,Offline,H,Umbergaon,Gujarat,Municipality,9135,502.54,668.27,6104646.45,4590702.9,1513943.55
574441039,Cosmetics,Online,L,Mavoor,Kerala,Census town,8724,263.33,437.2,3814132.8,2297290.92,1516841.88
442214143,Household,Online,M,Nalbari,Assam,Municipal board,9847,502.54,668.27,6580454.69,4948511.38,1631943.31
687875735,Clothes,Offline,C,Talaja,Gujarat,Municipality,6571,35.84,109.28,718078.88,235504.64,482574.24
872412145,Clothes,Offline,H,Malur,Karnataka,Town Municipal Council,4995,35.84,109.28,545853.6,179020.8,366832.8
627122199,Fruits,Offline,C,Mangrulpir,Maharashtra,Municipal Council,8250,6.92,9.33,76972.5,57090,19882.5
103617227,Fruits,Online,M,Soro,Odisha,Notified area committee / Notified Area Council,1495,6.92,9.33,13948.35,10345.4,3602.95
423821055,Vegetables,Offline,M,Shahpura,Rajasthan,Municipality,6923,90.93,154.06,1066557.38,629508.39,437048.99
529970014,Vegetables,Online,L,Vadnagar,Gujarat,Municipality,8759,90.93,154.06,1349411.54,796455.87,552955.67
334612929,Personal Care,Offline,H,Raisinghnagar,Rajasthan,Municipality,8256,56.67,81.73,674762.88,467867.52,206895.36
270611131,Beverages,Offline,M,Sindhagi,Karnataka,Town Municipal Council,8702,31.79,47.45,412909.9,276636.58,136273.32
841138446,Office Supplies,Online,C,Sanduru,Karnataka,Town Panchayat,413,524.96,651.21,268949.73,216808.48,52141.25
369681203,Household,Online,M,Sohna,Haryana,Municipal Committee,5738,502.54,668.27,3834533.26,2883574.52,950958.74
850038230,Household,Offline,M,Manavadar,Gujarat,Municipality,4057,502.54,668.27,2711171.39,2038804.78,672366.61
296320855,Beverages,Online,M,Pihani,Uttar Pradesh,Municipal board,6781,31.79,47.45,321758.45,215567.99,106190.46
392952907,Cosmetics,Offline,L,Safidon,Haryana,Municipal Committee,2352,263.33,437.2,1028294.4,619352.16,408942.24
644670712,Snacks,Online,M,Risod,Maharashtra,Municipal Council,1245,97.44,152.58,189962.1,121312.8,68649.3
626523101,Meat,Online,L,Rosera,Bihar,Municipality,963,364.69,421.89,406280.07,351196.47,55083.6
433871400,Vegetables,Offline,M,Sankari,Tamil Nadu,Town Panchayat,1044,90.93,154.06,160838.64,94930.92,65907.72
232389438,Snacks,Offline,M,Malpura,Rajasthan,Urban Agglomeration,8054,97.44,152.58,1228879.32,784781.76,444097.56
708063542,Cereal,Offline,H,Sonamukhi,West Bengal,Municipality,592,117.11,205.7,121774.4,69329.12,52445.28
817192542,Vegetables,Offline,H,"Shamsabad, Agra",Uttar Pradesh,Municipal board,4288,90.93,154.06,660609.28,389907.84,270701.44
936387765,Meat,Offline,H,Nokha,Bihar,Nagar Panchayat,6803,364.69,421.89,2870117.67,2480986.07,389131.6
612573039,Clothes,Offline,H,PandUrban Agglomeration,West Bengal,Census town,2830,35.84,109.28,309262.4,101427.2,207835.2
812984693,Clothes,Online,M,Mainaguri,West Bengal,Census town,9092,35.84,109.28,993573.76,325857.28,667716.48
775171554,Meat,Offline,C,Afzalpur,Karnataka,Town Panchayat,9344,364.69,421.89,3942140.16,3407663.36,534476.8
256994950,Household,Online,H,Shirur,Maharashtra,Municipal Council,9372,502.54,668.27,6263026.44,4709804.88,1553221.56
886628711,Beverages,Offline,M,Salaya,Gujarat,Municipality,1993,31.79,47.45,94567.85,63357.47,31210.38
312559163,Beverages,Online,C,Shenkottai,Tamil Nadu,Municipality,2057,31.79,47.45,97604.65,65392.03,32212.62
753585135,Cereal,Online,L,Pratapgarh,Tripura,Census town,1443,117.11,205.7,296825.1,168989.73,127835.37
448817956,Beverages,Offline,H,Vadipatti,Tamil Nadu,Town Panchayat,4062,31.79,47.45,192741.9,129130.98,63610.92
407681453,Clothes,Offline,M,Nagarkurnool,Telangana,Census town,856,35.84,109.28,93543.68,30679.04,62864.64
359911954,Snacks,Online,H,Savner,Maharashtra,Municipal Council,4800,97.44,152.58,732384,467712,264672
105558288,Office Supplies,Offline,M,Sasvad,Maharashtra,Municipal Council,5898,524.96,651.21,3840836.58,3096214.08,744622.5
864981782,Personal Care,Offline,H,Rudrapur,Uttar Pradesh,Nagar Panchayat,6186,56.67,81.73,505581.78,350560.62,155021.16
328856265,Office Supplies,Online,C,Soron,Uttar Pradesh,Municipal board,4732,524.96,651.21,3081525.72,2484110.72,597415
308168065,Clothes,Offline,H,Sholingur,Tamil Nadu,Town Panchayat,2633,35.84,109.28,287734.24,94366.72,193367.52
884216010,Household,Offline,L,Pandharkaoda,Maharashtra,Municipal Council,8021,502.54,668.27,5360193.67,4030873.34,1329320.33
858611428,Snacks,Offline,M,Perumbavoor,Kerala,Municipality,1057,97.44,152.58,161277.06,102994.08,58282.98
903278148,Cereal,Online,L,Maddur,Karnataka,Town Municipal Council,8932,117.11,205.7,1837312.4,1046026.52,791285.88
410452497,Beverages,Online,L,Nadbai,Rajasthan,Municipality,870,31.79,47.45,41281.5,27657.3,13624.2
642683303,Cereal,Offline,H,Talode,Maharashtra,Municipal Council,3126,117.11,205.7,643018.2,366085.86,276932.34
682831895,Beverages,Offline,L,Shrigonda,Maharashtra,Municipal Council,3987,31.79,47.45,189183.15,126746.73,62436.42
584072101,Baby Food,Online,L,Madhugiri,Karnataka,Town Municipal Council,8769,159.42,255.28,2238550.32,1397953.98,840596.34
919890248,Meat,Offline,C,Tekkalakote,Karnataka,Town Panchayat,4821,364.69,421.89,2033931.69,1758170.49,275761.2
534085166,Snacks,Offline,C,Seoni-Malwa,Madhya Pradesh,Municipality,6524,97.44,152.58,995431.92,635698.56,359733.36
590768182,Baby Food,Offline,H,Shirdi,Maharashtra,Municipal Council,288,159.42,255.28,73520.64,45912.96,27607.68
524363124,Vegetables,Online,C,SUrban Agglomerationr,Uttar Pradesh,Municipal board,9556,90.93,154.06,1472197.36,868927.08,603270.28
289606320,Household,Offline,L,Terdal,Karnataka,Town Municipal Council,9801,502.54,668.27,6549714.27,4925394.54,1624319.73
811546599,Cereal,Offline,C,Raver,Maharashtra,Municipal Council,3528,117.11,205.7,725709.6,413164.08,312545.52
